                                                                                                                                                                     
{'loss': 10.8006, 'grad_norm': 2.65625, 'learning_rate': 5e-07, 'epoch': 0.0}
{'loss': 2.118, 'grad_norm': 0.1298828125, 'learning_rate': 0.00040053444192334457, 'epoch': 0.33}
{'loss': 2.1412, 'grad_norm': 0.1396484375, 'learning_rate': 0.00040050143693048744, 'epoch': 0.33}
{'loss': 2.1837, 'grad_norm': 0.1318359375, 'learning_rate': 0.0004004684278229776, 'epoch': 0.33}
{'loss': 2.1893, 'grad_norm': 0.134765625, 'learning_rate': 0.00040043541460171747, 'epoch': 0.33}
{'loss': 2.125, 'grad_norm': 0.1357421875, 'learning_rate': 0.00040040239726760966, 'epoch': 0.33}
{'loss': 2.1471, 'grad_norm': 0.1298828125, 'learning_rate': 0.00040036937582155674, 'epoch': 0.33}
{'loss': 2.1627, 'grad_norm': 0.1357421875, 'learning_rate': 0.0004003363502644616, 'epoch': 0.33}
{'loss': 2.1721, 'grad_norm': 0.138671875, 'learning_rate': 0.00040030332059722706, 'epoch': 0.33}
{'loss': 2.1871, 'grad_norm': 0.1259765625, 'learning_rate': 0.00040027028682075626, 'epoch': 0.33}
{'loss': 2.1567, 'grad_norm': 0.142578125, 'learning_rate': 0.00040023724893595227, 'epoch': 0.33}
{'loss': 2.2179, 'grad_norm': 0.1337890625, 'learning_rate': 0.0004002042069437184, 'epoch': 0.33}
{'loss': 2.0839, 'grad_norm': 0.1376953125, 'learning_rate': 0.00040017116084495785, 'epoch': 0.33}
{'loss': 2.1821, 'grad_norm': 0.138671875, 'learning_rate': 0.0004001381106405742, 'epoch': 0.33}
{'loss': 2.1385, 'grad_norm': 0.13671875, 'learning_rate': 0.00040010505633147106, 'epoch': 0.33}
{'loss': 2.2032, 'grad_norm': 0.1416015625, 'learning_rate': 0.000400071997918552, 'epoch': 0.33}
{'loss': 2.1331, 'grad_norm': 0.134765625, 'learning_rate': 0.0004000389354027209, 'epoch': 0.33}
{'loss': 2.1456, 'grad_norm': 0.1376953125, 'learning_rate': 0.0004000058687848817, 'epoch': 0.33}
{'loss': 2.2079, 'grad_norm': 0.1416015625, 'learning_rate': 0.00039997279806593843, 'epoch': 0.33}
{'loss': 2.1775, 'grad_norm': 0.1396484375, 'learning_rate': 0.00039993972324679517, 'epoch': 0.33}
{'loss': 2.1668, 'grad_norm': 0.1484375, 'learning_rate': 0.00039990664432835624, 'epoch': 0.33}
{'loss': 2.1365, 'grad_norm': 0.130859375, 'learning_rate': 0.000399873561311526, 'epoch': 0.33}
{'loss': 2.1953, 'grad_norm': 0.1416015625, 'learning_rate': 0.00039984047419720873, 'epoch': 0.33}
{'loss': 2.111, 'grad_norm': 0.1318359375, 'learning_rate': 0.0003998073829863093, 'epoch': 0.33}
{'loss': 2.1661, 'grad_norm': 0.1416015625, 'learning_rate': 0.00039977428767973234, 'epoch': 0.33}
{'loss': 2.1811, 'grad_norm': 0.1318359375, 'learning_rate': 0.0003997411882783826, 'epoch': 0.33}
{'loss': 2.2312, 'grad_norm': 0.1435546875, 'learning_rate': 0.000399708084783165, 'epoch': 0.33}
{'loss': 2.1405, 'grad_norm': 0.1298828125, 'learning_rate': 0.0003996749771949846, 'epoch': 0.33}
{'loss': 2.1378, 'grad_norm': 0.138671875, 'learning_rate': 0.0003996418655147466, 'epoch': 0.33}
{'loss': 2.133, 'grad_norm': 0.1376953125, 'learning_rate': 0.00039960874974335613, 'epoch': 0.33}
{'loss': 2.1256, 'grad_norm': 0.1328125, 'learning_rate': 0.0003995756298817187, 'epoch': 0.33}
{'loss': 2.1669, 'grad_norm': 0.13671875, 'learning_rate': 0.0003995425059307397, 'epoch': 0.33}
{'loss': 2.0915, 'grad_norm': 0.1328125, 'learning_rate': 0.0003995093778913249, 'epoch': 0.33}
{'loss': 2.1261, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003994762457643797, 'epoch': 0.33}
{'loss': 2.1835, 'grad_norm': 0.1328125, 'learning_rate': 0.0003994431095508102, 'epoch': 0.33}
{'loss': 2.1119, 'grad_norm': 0.1357421875, 'learning_rate': 0.00039940996925152223, 'epoch': 0.33}
{'loss': 2.1599, 'grad_norm': 0.1416015625, 'learning_rate': 0.00039937682486742177, 'epoch': 0.33}
{'loss': 2.1328, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003993436763994151, 'epoch': 0.33}
{'loss': 2.17, 'grad_norm': 0.14453125, 'learning_rate': 0.0003993105238484084, 'epoch': 0.33}
{'loss': 2.1202, 'grad_norm': 0.1357421875, 'learning_rate': 0.00039927736721530804, 'epoch': 0.33}
{'loss': 2.1997, 'grad_norm': 0.13671875, 'learning_rate': 0.00039924420650102064, 'epoch': 0.33}
{'loss': 2.182, 'grad_norm': 0.1396484375, 'learning_rate': 0.0003992110417064526, 'epoch': 0.33}
{'loss': 2.1119, 'grad_norm': 0.138671875, 'learning_rate': 0.00039917787283251077, 'epoch': 0.33}
{'loss': 2.1877, 'grad_norm': 0.1376953125, 'learning_rate': 0.00039914469988010194, 'epoch': 0.33}
{'loss': 2.1809, 'grad_norm': 0.1396484375, 'learning_rate': 0.0003991115228501331, 'epoch': 0.33}
{'loss': 2.1913, 'grad_norm': 0.140625, 'learning_rate': 0.00039907834174351123, 'epoch': 0.33}
{'loss': 2.1554, 'grad_norm': 0.1435546875, 'learning_rate': 0.0003990451565611434, 'epoch': 0.33}
{'loss': 2.1951, 'grad_norm': 0.142578125, 'learning_rate': 0.0003990119673039371, 'epoch': 0.33}
{'loss': 2.2241, 'grad_norm': 0.14453125, 'learning_rate': 0.00039897877397279945, 'epoch': 0.33}
{'loss': 2.1573, 'grad_norm': 0.1396484375, 'learning_rate': 0.0003989455765686382, 'epoch': 0.33}
{'loss': 2.1121, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039891237509236084, 'epoch': 0.33}
{'loss': 2.1237, 'grad_norm': 0.140625, 'learning_rate': 0.0003988791695448751, 'epoch': 0.33}
{'loss': 2.1289, 'grad_norm': 0.1279296875, 'learning_rate': 0.00039884595992708877, 'epoch': 0.33}
{'loss': 2.1262, 'grad_norm': 0.1357421875, 'learning_rate': 0.00039881274623990983, 'epoch': 0.33}
{'loss': 2.1659, 'grad_norm': 0.13671875, 'learning_rate': 0.00039877952848424626, 'epoch': 0.33}
{'loss': 2.1699, 'grad_norm': 0.1376953125, 'learning_rate': 0.00039874630666100633, 'epoch': 0.33}
{'loss': 2.1271, 'grad_norm': 0.134765625, 'learning_rate': 0.0003987130807710982, 'epoch': 0.33}
{'loss': 2.1266, 'grad_norm': 0.1435546875, 'learning_rate': 0.00039867985081543035, 'epoch': 0.33}
{'loss': 2.1213, 'grad_norm': 0.134765625, 'learning_rate': 0.00039864661679491127, 'epoch': 0.33}
{'loss': 2.1409, 'grad_norm': 0.126953125, 'learning_rate': 0.00039861337871044953, 'epoch': 0.33}
{'loss': 2.1219, 'grad_norm': 0.134765625, 'learning_rate': 0.00039858013656295376, 'epoch': 0.33}
{'loss': 2.1804, 'grad_norm': 0.13671875, 'learning_rate': 0.0003985468903533329, 'epoch': 0.33}
{'loss': 2.1951, 'grad_norm': 0.134765625, 'learning_rate': 0.00039851364008249593, 'epoch': 0.33}
{'loss': 2.1717, 'grad_norm': 0.1337890625, 'learning_rate': 0.0003984803857513518, 'epoch': 0.33}
{'loss': 2.1802, 'grad_norm': 0.130859375, 'learning_rate': 0.0003984471273608097, 'epoch': 0.33}
{'loss': 2.158, 'grad_norm': 0.1328125, 'learning_rate': 0.0003984138649117789, 'epoch': 0.33}
{'loss': 2.1522, 'grad_norm': 0.1328125, 'learning_rate': 0.00039838059840516883, 'epoch': 0.33}
{'loss': 2.0737, 'grad_norm': 0.12451171875, 'learning_rate': 0.00039834732784188885, 'epoch': 0.33}
{'loss': 2.1409, 'grad_norm': 0.1328125, 'learning_rate': 0.00039831405322284874, 'epoch': 0.33}
{'loss': 2.1487, 'grad_norm': 0.138671875, 'learning_rate': 0.00039828077454895816, 'epoch': 0.33}
{'loss': 2.1173, 'grad_norm': 0.1376953125, 'learning_rate': 0.00039824749182112686, 'epoch': 0.33}
{'loss': 2.1333, 'grad_norm': 0.134765625, 'learning_rate': 0.00039821420504026486, 'epoch': 0.33}
{'loss': 2.1397, 'grad_norm': 0.14453125, 'learning_rate': 0.00039818091420728213, 'epoch': 0.33}
{'loss': 2.1241, 'grad_norm': 0.146484375, 'learning_rate': 0.00039814761932308886, 'epoch': 0.33}
{'loss': 2.1469, 'grad_norm': 0.142578125, 'learning_rate': 0.0003981143203885954, 'epoch': 0.33}
{'loss': 2.1785, 'grad_norm': 0.138671875, 'learning_rate': 0.00039808101740471206, 'epoch': 0.33}
{'loss': 2.1003, 'grad_norm': 0.13671875, 'learning_rate': 0.0003980477103723493, 'epoch': 0.33}
{'loss': 2.1621, 'grad_norm': 0.146484375, 'learning_rate': 0.0003980143992924178, 'epoch': 0.33}
{'loss': 2.167, 'grad_norm': 0.1396484375, 'learning_rate': 0.0003979810841658281, 'epoch': 0.33}
{'loss': 2.1785, 'grad_norm': 0.1435546875, 'learning_rate': 0.0003979477649934913, 'epoch': 0.33}
{'loss': 2.163, 'grad_norm': 0.134765625, 'learning_rate': 0.0003979144417763181, 'epoch': 0.33}
{'loss': 2.1009, 'grad_norm': 0.134765625, 'learning_rate': 0.0003978811145152197, 'epoch': 0.33}
{'loss': 2.2037, 'grad_norm': 0.1416015625, 'learning_rate': 0.00039784778321110714, 'epoch': 0.33}
{'loss': 2.1659, 'grad_norm': 0.1328125, 'learning_rate': 0.00039781444786489173, 'epoch': 0.33}
{'loss': 2.1326, 'grad_norm': 0.1357421875, 'learning_rate': 0.00039778110847748485, 'epoch': 0.33}
{'loss': 2.1632, 'grad_norm': 0.1328125, 'learning_rate': 0.00039774776504979803, 'epoch': 0.33}
{'loss': 2.1518, 'grad_norm': 0.1279296875, 'learning_rate': 0.0003977144175827427, 'epoch': 0.33}
{'loss': 2.1603, 'grad_norm': 0.130859375, 'learning_rate': 0.0003976810660772308, 'epoch': 0.33}
{'loss': 2.1941, 'grad_norm': 0.1318359375, 'learning_rate': 0.00039764771053417403, 'epoch': 0.33}
{'loss': 2.1186, 'grad_norm': 0.1279296875, 'learning_rate': 0.0003976143509544843, 'epoch': 0.33}
{'loss': 2.1511, 'grad_norm': 0.1357421875, 'learning_rate': 0.00039758098733907364, 'epoch': 0.33}
{'loss': 2.1757, 'grad_norm': 0.126953125, 'learning_rate': 0.00039754761968885426, 'epoch': 0.33}
{'loss': 2.1675, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039751424800473834, 'epoch': 0.33}
{'loss': 2.137, 'grad_norm': 0.1279296875, 'learning_rate': 0.0003974808722876384, 'epoch': 0.33}
{'loss': 2.1999, 'grad_norm': 0.134765625, 'learning_rate': 0.00039744749253846676, 'epoch': 0.33}
{'loss': 2.1161, 'grad_norm': 0.1337890625, 'learning_rate': 0.0003974141087581361, 'epoch': 0.33}
{'loss': 2.1031, 'grad_norm': 0.12890625, 'learning_rate': 0.00039738072094755905, 'epoch': 0.33}
{'loss': 2.1884, 'grad_norm': 0.1328125, 'learning_rate': 0.00039734732910764846, 'epoch': 0.33}
{'loss': 2.0995, 'grad_norm': 0.1318359375, 'learning_rate': 0.00039731393323931725, 'epoch': 0.33}
{'loss': 2.2082, 'grad_norm': 0.13671875, 'learning_rate': 0.0003972805333434784, 'epoch': 0.33}
{'loss': 2.1368, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003972471294210452, 'epoch': 0.33}
{'loss': 2.1221, 'grad_norm': 0.126953125, 'learning_rate': 0.0003972137214729307, 'epoch': 0.33}
{'loss': 2.1399, 'grad_norm': 0.130859375, 'learning_rate': 0.0003971803095000485, 'epoch': 0.33}
{'loss': 2.2095, 'grad_norm': 0.12890625, 'learning_rate': 0.0003971468935033118, 'epoch': 0.33}
{'loss': 2.074, 'grad_norm': 0.1279296875, 'learning_rate': 0.00039711347348363434, 'epoch': 0.33}
{'loss': 2.1498, 'grad_norm': 0.1435546875, 'learning_rate': 0.0003970800494419298, 'epoch': 0.33}
{'loss': 2.0992, 'grad_norm': 0.134765625, 'learning_rate': 0.000397046621379112, 'epoch': 0.33}
{'loss': 2.1221, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039701318929609474, 'epoch': 0.33}
{'loss': 2.1304, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003969797531937921, 'epoch': 0.33}
{'loss': 2.1254, 'grad_norm': 0.130859375, 'learning_rate': 0.0003969463130731183, 'epoch': 0.33}
{'loss': 2.1679, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039691286893498746, 'epoch': 0.34}
{'loss': 2.0983, 'grad_norm': 0.1337890625, 'learning_rate': 0.000396879420780314, 'epoch': 0.34}
{'loss': 2.1852, 'grad_norm': 0.138671875, 'learning_rate': 0.00039684596861001235, 'epoch': 0.34}
{'loss': 2.1175, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039681251242499704, 'epoch': 0.34}
{'loss': 2.1043, 'grad_norm': 0.1376953125, 'learning_rate': 0.00039677905222618295, 'epoch': 0.34}
{'loss': 2.154, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003967455880144846, 'epoch': 0.34}
{'loss': 2.1649, 'grad_norm': 0.1357421875, 'learning_rate': 0.000396712119790817, 'epoch': 0.34}
{'loss': 2.1408, 'grad_norm': 0.140625, 'learning_rate': 0.0003966786475560952, 'epoch': 0.34}
{'loss': 2.2141, 'grad_norm': 0.138671875, 'learning_rate': 0.0003966451713112342, 'epoch': 0.34}
{'loss': 2.1714, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039661169105714933, 'epoch': 0.34}
{'loss': 2.1562, 'grad_norm': 0.1357421875, 'learning_rate': 0.000396578206794756, 'epoch': 0.34}
{'loss': 2.1667, 'grad_norm': 0.134765625, 'learning_rate': 0.0003965447185249695, 'epoch': 0.34}
{'loss': 2.1647, 'grad_norm': 0.130859375, 'learning_rate': 0.00039651122624870537, 'epoch': 0.34}
{'loss': 2.1852, 'grad_norm': 0.13671875, 'learning_rate': 0.0003964777299668795, 'epoch': 0.34}
{'loss': 2.1098, 'grad_norm': 0.1357421875, 'learning_rate': 0.00039644422968040737, 'epoch': 0.34}
{'loss': 2.1932, 'grad_norm': 0.13671875, 'learning_rate': 0.0003964107253902052, 'epoch': 0.34}
{'loss': 2.0911, 'grad_norm': 0.1455078125, 'learning_rate': 0.00039637721709718865, 'epoch': 0.34}
{'loss': 2.1427, 'grad_norm': 0.142578125, 'learning_rate': 0.0003963437048022741, 'epoch': 0.34}
{'loss': 2.1544, 'grad_norm': 0.13671875, 'learning_rate': 0.0003963101885063776, 'epoch': 0.34}
{'loss': 2.1518, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003962766682104154, 'epoch': 0.34}
{'loss': 2.1595, 'grad_norm': 0.13671875, 'learning_rate': 0.00039624314391530416, 'epoch': 0.34}
{'loss': 2.1314, 'grad_norm': 0.1533203125, 'learning_rate': 0.0003962096156219602, 'epoch': 0.34}
{'loss': 2.1792, 'grad_norm': 0.134765625, 'learning_rate': 0.0003961760833313004, 'epoch': 0.34}
{'loss': 2.1569, 'grad_norm': 0.138671875, 'learning_rate': 0.00039614254704424133, 'epoch': 0.34}
{'loss': 2.1073, 'grad_norm': 0.1318359375, 'learning_rate': 0.0003961090067617, 'epoch': 0.34}
{'loss': 2.1492, 'grad_norm': 0.13671875, 'learning_rate': 0.00039607546248459323, 'epoch': 0.34}
{'loss': 2.2057, 'grad_norm': 0.138671875, 'learning_rate': 0.0003960419142138383, 'epoch': 0.34}
{'loss': 2.0913, 'grad_norm': 0.134765625, 'learning_rate': 0.00039600836195035217, 'epoch': 0.34}
{'loss': 2.0937, 'grad_norm': 0.1337890625, 'learning_rate': 0.0003959748056950523, 'epoch': 0.34}
{'loss': 2.0954, 'grad_norm': 0.138671875, 'learning_rate': 0.00039594124544885614, 'epoch': 0.34}
{'loss': 2.1262, 'grad_norm': 0.1298828125, 'learning_rate': 0.0003959076812126812, 'epoch': 0.34}
{'loss': 2.1706, 'grad_norm': 0.1396484375, 'learning_rate': 0.000395874112987445, 'epoch': 0.34}
{'loss': 2.1704, 'grad_norm': 0.1318359375, 'learning_rate': 0.00039584054077406534, 'epoch': 0.34}
{'loss': 2.1458, 'grad_norm': 0.1474609375, 'learning_rate': 0.00039580696457346007, 'epoch': 0.34}
{'loss': 2.168, 'grad_norm': 0.1318359375, 'learning_rate': 0.0003957733843865472, 'epoch': 0.34}
{'loss': 2.1141, 'grad_norm': 0.1435546875, 'learning_rate': 0.0003957398002142448, 'epoch': 0.34}
{'loss': 2.1371, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039570621205747093, 'epoch': 0.34}
{'loss': 2.1572, 'grad_norm': 0.140625, 'learning_rate': 0.00039567261991714406, 'epoch': 0.34}
{'loss': 2.1658, 'grad_norm': 0.1455078125, 'learning_rate': 0.00039563902379418243, 'epoch': 0.34}
{'loss': 2.1735, 'grad_norm': 0.1650390625, 'learning_rate': 0.0003956054236895046, 'epoch': 0.34}
{'loss': 2.1799, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039557181960402923, 'epoch': 0.34}
{'loss': 2.1244, 'grad_norm': 0.1591796875, 'learning_rate': 0.00039553821153867494, 'epoch': 0.34}
{'loss': 2.1785, 'grad_norm': 0.130859375, 'learning_rate': 0.0003955045994943607, 'epoch': 0.34}
{'loss': 2.1422, 'grad_norm': 0.1513671875, 'learning_rate': 0.00039547098347200526, 'epoch': 0.34}
{'loss': 2.0773, 'grad_norm': 0.14453125, 'learning_rate': 0.0003954373634725279, 'epoch': 0.34}
{'loss': 2.1505, 'grad_norm': 0.140625, 'learning_rate': 0.0003954037394968476, 'epoch': 0.34}
{'loss': 2.1542, 'grad_norm': 0.1494140625, 'learning_rate': 0.00039537011154588367, 'epoch': 0.34}
{'loss': 2.1028, 'grad_norm': 0.13671875, 'learning_rate': 0.00039533647962055555, 'epoch': 0.34}
{'loss': 2.1377, 'grad_norm': 0.134765625, 'learning_rate': 0.0003953028437217826, 'epoch': 0.34}
{'loss': 2.2051, 'grad_norm': 0.1337890625, 'learning_rate': 0.0003952692038504846, 'epoch': 0.34}
{'loss': 2.1638, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039523556000758107, 'epoch': 0.34}
{'loss': 2.1709, 'grad_norm': 0.1318359375, 'learning_rate': 0.0003952019121939919, 'epoch': 0.34}
{'loss': 2.1872, 'grad_norm': 0.140625, 'learning_rate': 0.000395168260410637, 'epoch': 0.34}
{'loss': 2.1925, 'grad_norm': 0.130859375, 'learning_rate': 0.00039513460465843644, 'epoch': 0.34}
{'loss': 2.126, 'grad_norm': 0.12890625, 'learning_rate': 0.0003951009449383103, 'epoch': 0.34}
{'loss': 2.1361, 'grad_norm': 0.1298828125, 'learning_rate': 0.0003950672812511788, 'epoch': 0.34}
{'loss': 2.1804, 'grad_norm': 0.134765625, 'learning_rate': 0.00039503361359796235, 'epoch': 0.34}
{'loss': 2.1809, 'grad_norm': 0.1328125, 'learning_rate': 0.00039499994197958146, 'epoch': 0.34}
{'loss': 2.1317, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039496626639695654, 'epoch': 0.34}
{'loss': 2.188, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003949325868510083, 'epoch': 0.34}
{'loss': 2.1374, 'grad_norm': 0.1259765625, 'learning_rate': 0.0003948989033426577, 'epoch': 0.34}
{'loss': 2.1146, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039486521587282547, 'epoch': 0.34}
{'loss': 2.1435, 'grad_norm': 0.13671875, 'learning_rate': 0.0003948315244424327, 'epoch': 0.34}
{'loss': 2.1792, 'grad_norm': 0.12890625, 'learning_rate': 0.00039479782905240047, 'epoch': 0.34}
{'loss': 2.2058, 'grad_norm': 0.1318359375, 'learning_rate': 0.0003947641297036499, 'epoch': 0.34}
{'loss': 2.1087, 'grad_norm': 0.1328125, 'learning_rate': 0.00039473042639710245, 'epoch': 0.34}
{'loss': 2.1381, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039469671913367957, 'epoch': 0.34}
{'loss': 2.1312, 'grad_norm': 0.1337890625, 'learning_rate': 0.0003946630079143027, 'epoch': 0.34}
{'loss': 2.1276, 'grad_norm': 0.1298828125, 'learning_rate': 0.00039462929273989354, 'epoch': 0.34}
{'loss': 2.102, 'grad_norm': 0.134765625, 'learning_rate': 0.00039459557361137387, 'epoch': 0.34}
{'loss': 2.1568, 'grad_norm': 0.138671875, 'learning_rate': 0.00039456185052966556, 'epoch': 0.34}
{'loss': 2.1362, 'grad_norm': 0.1435546875, 'learning_rate': 0.00039452812349569056, 'epoch': 0.34}
{'loss': 2.1024, 'grad_norm': 0.1376953125, 'learning_rate': 0.0003944943925103709, 'epoch': 0.34}
{'loss': 2.1726, 'grad_norm': 0.138671875, 'learning_rate': 0.0003944606575746289, 'epoch': 0.34}
{'loss': 2.1347, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039442691868938674, 'epoch': 0.34}
{'loss': 2.1963, 'grad_norm': 0.1376953125, 'learning_rate': 0.0003943931758555669, 'epoch': 0.34}
{'loss': 2.1703, 'grad_norm': 0.138671875, 'learning_rate': 0.00039435942907409195, 'epoch': 0.34}
{'loss': 2.1705, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039432567834588435, 'epoch': 0.34}
{'loss': 2.1537, 'grad_norm': 0.1396484375, 'learning_rate': 0.0003942919236718669, 'epoch': 0.34}
{'loss': 2.2511, 'grad_norm': 0.1328125, 'learning_rate': 0.00039425816505296254, 'epoch': 0.34}
{'loss': 2.151, 'grad_norm': 0.13671875, 'learning_rate': 0.00039422440249009414, 'epoch': 0.34}
{'loss': 2.2006, 'grad_norm': 0.138671875, 'learning_rate': 0.0003941906359841847, 'epoch': 0.34}
{'loss': 2.1967, 'grad_norm': 0.1357421875, 'learning_rate': 0.0003941568655361575, 'epoch': 0.34}
{'loss': 2.1074, 'grad_norm': 0.1376953125, 'learning_rate': 0.0003941230911469358, 'epoch': 0.34}
{'loss': 2.1337, 'grad_norm': 0.1279296875, 'learning_rate': 0.00039408931281744277, 'epoch': 0.34}
{'loss': 2.196, 'grad_norm': 0.1474609375, 'learning_rate': 0.0003940555305486022, 'epoch': 0.34}
{'loss': 2.1416, 'grad_norm': 0.1298828125, 'learning_rate': 0.0003940217443413375, 'epoch': 0.34}
{'loss': 2.1978, 'grad_norm': 0.14453125, 'learning_rate': 0.0003939879541965724, 'epoch': 0.34}
{'loss': 2.1888, 'grad_norm': 0.1435546875, 'learning_rate': 0.00039395416011523077, 'epoch': 0.34}
{'loss': 2.0972, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039392036209823646, 'epoch': 0.34}
{'loss': 2.1245, 'grad_norm': 0.1552734375, 'learning_rate': 0.00039388656014651346, 'epoch': 0.34}
{'loss': 2.1141, 'grad_norm': 0.1376953125, 'learning_rate': 0.00039385275426098606, 'epoch': 0.34}
{'loss': 2.1898, 'grad_norm': 0.1416015625, 'learning_rate': 0.0003938189444425784, 'epoch': 0.34}
{'loss': 2.1793, 'grad_norm': 0.142578125, 'learning_rate': 0.0003937851306922147, 'epoch': 0.34}
{'loss': 2.1753, 'grad_norm': 0.1328125, 'learning_rate': 0.0003937513130108197, 'epoch': 0.34}
{'loss': 2.1346, 'grad_norm': 0.134765625, 'learning_rate': 0.0003937174913993177, 'epoch': 0.34}
{'loss': 2.147, 'grad_norm': 0.13671875, 'learning_rate': 0.0003936836658586335, 'epoch': 0.34}
{'loss': 2.1289, 'grad_norm': 0.1435546875, 'learning_rate': 0.00039364983638969186, 'epoch': 0.34}
{'loss': 2.1828, 'grad_norm': 0.1328125, 'learning_rate': 0.0003936160029934177, 'epoch': 0.34}
{'loss': 2.1147, 'grad_norm': 0.1435546875, 'learning_rate': 0.0003935821656707359, 'epoch': 0.34}
{'loss': 2.1655, 'grad_norm': 0.146484375, 'learning_rate': 0.0003935483244225717, 'epoch': 0.34}
{'loss': 2.2098, 'grad_norm': 0.1337890625, 'learning_rate': 0.00039351447924985023, 'epoch': 0.34}
{'loss': 2.1545, 'grad_norm': 0.150390625, 'learning_rate': 0.0003934806301534968, 'epoch': 0.34}
{'loss': 2.1317, 'grad_norm': 0.13671875, 'learning_rate': 0.00039344677713443676, 'epoch': 0.34}
{'loss': 2.1544, 'grad_norm': 0.1396484375, 'learning_rate': 0.00039341292019359585, 'epoch': 0.34}
{'loss': 2.109, 'grad_norm': 0.140625, 'learning_rate': 0.00039337905933189954, 'epoch': 0.34}
